rate_requests_s,run_id,time_s,measured_w_per_gpu,predicted_w_per_gpu
2.0,157,179,458.195,442.112638640253
2.0,157,180,451.7825,437.7502899908127
2.0,157,181,409.27,413.2127795951436
2.0,157,182,433.38000000000005,427.7751535646388
2.0,157,183,444.545,436.6112274418382
2.0,157,184,445.6725,437.8014104967495
2.0,157,185,451.3475,443.66735365938604
2.0,157,186,450.4175,440.5211487527566
2.0,157,187,432.715,438.16920398716417
2.0,157,188,434.1425,436.92186111261714
2.0,157,189,435.4475,437.879545545077
2.0,157,190,441.39750000000004,437.05071404402406
2.0,157,191,455.04499999999996,437.13542557384085
2.0,157,192,458.285,441.27439178411174
2.0,157,193,448.4975,447.91159160112863
2.0,157,194,448.4125,440.02172773037114
2.0,157,195,434.49,433.0559804498116
2.0,157,196,327.0475,341.22750109985105
2.0,157,197,432.44500000000005,423.0702800401429
2.0,157,198,439.775,435.82476369054353
2.0,157,199,448.67999999999995,435.7827039900711
2.0,157,200,445.21,437.2585714598049
2.0,157,201,437.59000000000003,447.04254063792393
2.0,157,202,442.90999999999997,448.9167885008073
2.0,157,203,446.96500000000003,452.1545417967776
2.0,157,204,441.6975,439.02436801765646
2.0,157,205,440.795,435.4792378975819
2.0,157,206,444.4275,435.70342195320285
2.0,157,207,440.7775,438.1080850377118
2.0,157,208,442.47999999999996,441.8933015847756
2.0,157,209,454.3125,437.8139782996098
2.0,157,210,451.6575,436.9929728704646
2.0,157,211,444.33,438.84980239834795
2.0,157,212,451.00250000000005,449.3176152991353
2.0,157,213,457.9925,444.6261460943174
2.0,157,214,459.3225,445.9805385325923
2.0,157,215,454.41,443.27530128575785
2.0,157,216,461.86999999999995,441.1851422645101
2.0,157,217,456.955,443.236923446908
2.0,157,218,461.7725,450.05484950841486
2.0,157,219,446.195,442.84054346074674
2.0,157,220,451.22249999999997,435.8100327289228
2.0,157,221,446.0275,439.81544780383547
2.0,157,222,453.14,437.6856288778324
2.0,157,223,291.055,323.38514124914866
2.0,157,224,287.27,268.5597557370587
2.0,157,225,254.2,270.86136348106277
2.0,157,226,168.0675,157.03019513010935
2.0,157,227,406.09000000000003,394.80130362793227
2.0,157,228,440.64000000000004,436.57505867602043
2.0,157,229,449.2125,447.78108855971936
2.0,157,230,453.96999999999997,437.80735719108804
2.0,157,231,450.25750000000005,443.3687186016051
2.0,157,232,443.2375,444.0533625654615
2.0,157,233,439.9,440.754554739667
2.0,157,234,439.885,437.40184478373936
2.0,157,235,436.9525,435.459631818798
2.0,157,236,438.735,436.0052054492743
2.0,157,237,442.97249999999997,437.5307998728124
2.0,157,238,440.4725,435.4661198303384
2.0,157,239,440.40500000000003,435.3922119376228
2.0,157,240,443.34499999999997,436.2933534668466
2.0,157,241,438.365,435.3717710975366
2.0,157,242,441.8225,435.59289453447605
2.0,157,243,439.96500000000003,435.08770802606864
2.0,157,244,414.53749999999997,427.53811109765076
2.0,157,245,437.725,435.5781274950967
2.0,157,246,448.1925,442.6340922034419
2.0,157,247,444.9675,440.2814309875294
2.0,157,248,455.23,439.90103923342076
2.0,157,249,459.71999999999997,447.8594814677957
2.0,157,250,453.7625,438.33288818882374
2.0,157,251,443.13,439.4239742417349
2.0,157,252,447.02250000000004,447.3689217135096
2.0,157,253,459.8275,447.2419082267784
2.0,157,254,455.865,444.25932911743786
2.0,157,255,453.2175,437.4203644836302
2.0,157,256,459.0525,439.2802585427837
2.0,157,257,465.8525,452.24658904732325
2.0,157,258,459.82750000000004,444.70383412640865
2.0,157,259,439.185,439.06111990949034
2.0,157,260,447.55999999999995,439.6700590460525
2.0,157,261,455.79749999999996,439.26590685317814
2.0,157,262,436.0575,446.2388579631214
2.0,157,263,442.1375,442.3727706449396
2.0,157,264,454.9525,437.4726458337907
2.0,157,265,458.10499999999996,440.6575110041165
2.0,157,266,450.4425,445.5799761009739
2.0,157,267,447.4725,439.24889876017346
2.0,157,268,443.13,438.0524368150616
2.0,157,269,424.81499999999994,439.1779309203073
2.0,157,270,419.08,429.8046533560305
2.0,157,271,429.39250000000004,421.21128197999354
2.0,157,272,442.16499999999996,437.31086126810123
2.0,157,273,439.365,440.4142648693431
2.0,157,274,412.1575,432.7497930867882
2.0,157,275,305.3575,321.56314218747127
2.0,157,276,326.935,320.32231847998025
2.0,157,277,423.75,423.52933254932077
2.0,157,278,438.24500000000006,438.0949426037214
2.0,157,279,449.46500000000003,442.402270402746
2.0,157,280,452.015,436.2863871149771
2.0,157,281,445.77750000000003,436.25389458113443
2.0,157,282,441.09499999999997,441.5149227039349
2.0,157,283,439.5675,436.10511635114267
2.0,157,284,442.10499999999996,439.6992120315638
2.0,157,285,440.0025,438.85508353470584
2.0,157,286,437.27250000000004,440.53110417560436
2.0,157,287,442.45000000000005,436.43447684907323
2.0,157,288,352.6625,378.333551292607
2.0,157,289,266.275,277.0749401866392
2.0,157,290,438.8075,436.4462065560248
2.0,157,291,442.65,447.202618521096
2.0,157,292,437.0625,437.73749015688816
2.0,157,293,435.4275,437.0091090706389
2.0,157,294,439.8575,442.5890795457208
2.0,157,295,444.78,443.8684088022326
2.0,157,296,452.9475,446.0068065212456
2.0,157,297,455.57750000000004,440.8866108932142
2.0,157,298,458.37,441.232862838743
2.0,157,299,453.35749999999996,439.48371039595077
2.0,157,300,445.5525,439.18538384108757
2.0,157,301,439.62750000000005,436.5621721206271
2.0,157,302,442.8925,435.43972747879207
2.0,157,303,449.0425,438.7987027837262
2.0,157,304,456.885,438.72059001607363
2.0,157,305,461.96000000000004,440.91981485631993
2.0,157,306,448.79999999999995,441.5431545827372
2.0,157,307,448.15749999999997,441.6171822522841
2.0,157,308,457.37,445.3478974526281
2.0,157,309,446.95,439.7458070524897
2.0,157,310,456.26500000000004,440.82260694342784
2.0,157,311,458.3625,445.65217224322896
2.0,157,312,464.01,441.6599921890888
2.0,157,313,456.0625,437.2600260301202
2.0,157,314,429.3575,431.5474193399589
2.0,157,315,234.56000000000003,251.11909863960335
2.0,157,316,401.48999999999995,381.53140204805084
2.0,157,317,456.39750000000004,442.7385729232254
2.0,157,318,452.3,441.9897664566768
2.0,157,319,452.13249999999994,437.23118700318514
2.0,157,320,447.0175,438.8878878552923
2.0,157,321,446.33,437.42641078133283
2.0,157,322,452.87,445.43059833127614
2.0,157,323,453.635,447.1793878793758
2.0,157,324,453.54499999999996,438.70104210373785
2.0,157,325,462.52,438.82824313054317
2.0,157,326,463.43749999999994,443.25178168528714
2.0,157,327,462.88250000000005,438.7509755462845
2.0,157,328,444.34749999999997,435.9194049479125
2.0,157,329,329.72499999999997,369.4253830981828
2.0,157,330,123.8875,137.86134287358152
2.0,157,331,276.7175,227.03479623979774
2.0,157,332,445.525,434.4844434710811
2.0,157,333,447.21500000000003,438.6885020431117
2.0,157,334,460.4425,445.15980886697645
2.0,157,335,461.065,443.7838462208656
2.0,157,336,458.495,442.4554428301649
2.0,157,337,452.45875,442.2366073808302
2.0,157,338,450.285,438.77400449961226
2.0,157,339,422.125,426.6661083150997
2.0,157,340,406.81500000000005,410.1107521605263
2.0,157,341,451.90250000000003,443.52887507709556
2.0,157,342,378.84999999999997,388.0393113326727
2.0,157,343,422.63249999999994,412.74681603280214
2.0,157,344,445.03749999999997,437.11169911382797
2.0,157,345,440.62,438.32887313422077
2.0,157,346,461.13,453.6943006651569
2.0,157,347,470.0925,449.2389630023174
2.0,157,348,457.61,439.52127783744163
2.0,157,349,467.1625,442.2441578077633
2.0,157,350,467.91999999999996,439.34186464353934
2.0,157,351,463.5375,441.43960966092277
2.0,157,352,460.7625,444.5694733513588
2.0,157,353,468.9,456.6354398376128
2.0,157,354,467.66,442.4303565765692
2.0,157,355,472.415,450.6392173554333
2.0,157,356,468.4075,444.5659592048721
2.0,157,357,469.9,444.03557334650077
2.0,157,358,466.0,446.4175190641307
2.0,157,359,471.12,447.07643436428003
2.0,157,360,465.3825,440.6902049714771
2.0,157,361,462.52500000000003,438.2880387394433
2.0,157,362,447.8225,437.5741304101549
2.0,157,363,445.80000000000007,436.38096362268925
2.0,157,364,447.745,437.04191241635175
2.0,157,365,353.395,386.32417456487303
2.0,157,366,156.255,150.4756379220608
2.0,157,367,359.6775,331.864427449364
2.0,157,368,441.0625,440.13651553871046
2.0,157,369,446.39,440.4247065500307
2.0,157,370,448.2475,445.72927694457826
2.0,157,371,448.8075,442.045914278062
2.0,157,372,456.91,448.3485531843745
2.0,157,373,465.69,445.7715056954514
2.0,157,374,446.64750000000004,436.89909579596963
2.0,157,375,439.87,434.64357246069
2.0,157,376,451.55,441.35507236774225
2.0,157,377,445.1925,439.6754120751309
2.0,157,378,443.71999999999997,437.15803345533834
2.0,157,379,448.61749999999995,439.86515796898567
2.0,157,380,444.515,439.37460498532334
2.0,157,381,450.40999999999997,439.4495255800083
2.0,157,382,444.95,438.939207761847
2.0,157,383,444.7775,437.43919723209433
2.0,157,384,458.32,438.5080944139883
2.0,157,385,265.66499999999996,300.8104476805677
2.0,157,386,123.33,120.355
2.0,157,387,150.31,147.9740559317105
2.0,157,388,149.215,144.28907016325084
2.0,157,389,167.46499999999997,160.5040800610564
2.0,157,390,305.1725,285.4528578076612
2.0,157,391,406.5225,398.2363800621166
2.0,157,392,433.11749999999995,433.506953935503
2.0,157,393,436.3525,435.8986836082619
2.0,157,394,446.86,439.71450324788236
2.0,157,395,456.37,446.31842095054566
2.0,157,396,450.72749999999996,441.9956971710725
2.0,157,397,462.885,447.23428963636843
2.0,157,398,469.68,454.0605786296387
2.0,157,399,457.6,441.14234339636243
2.0,157,400,455.7125,438.72669259136205
2.0,157,401,446.945,439.1197586762425
2.0,157,402,463.7925,452.60675511092893
2.0,157,403,453.9275,442.30949919175043
2.0,157,404,444.5825,438.44561182731024
2.0,157,405,446.3925,437.6041120447979
2.0,157,406,441.80000000000007,435.591714851234
2.0,157,407,442.46500000000003,442.3079881050768
2.0,157,408,396.14,403.7337138414672
2.0,157,409,398.39750000000004,381.65598981508094
2.0,157,410,443.09000000000003,438.4540298707118
2.0,157,411,445.1825,440.72609352080013
2.0,157,412,450.5175,441.41815796124865
2.0,157,413,453.97499999999997,452.06304148919804
2.0,157,414,441.9525,436.2246250675355
2.0,157,415,450.1275,437.38487286607267
2.0,157,416,458.51250000000005,440.8154825808286
2.0,157,417,460.13,445.80085482781294
2.0,157,418,452.1925,443.7895512082123
2.0,157,419,443.45500000000004,437.1779108152415
2.0,157,420,449.4225,443.15025914643456
2.0,157,421,390.745,382.22852045185965
2.0,157,422,411.9575,404.1581881237059
2.0,157,423,443.3525000000001,438.348720113868
2.0,157,424,455.28999999999996,441.11582281864787
2.0,157,425,461.38,443.8929022032611
2.0,157,426,466.125,440.1518493811212
2.0,157,427,467.99750000000006,441.8482366014597
2.0,157,428,444.4025,438.3140331297353
2.0,157,429,447.4175,442.5486773624609
2.0,157,430,466.6125,451.0479447200062
2.0,157,431,452.74,440.97912932405677
2.0,157,432,440.7775,439.54472749102126
2.0,157,433,443.09749999999997,439.52929644875326
2.0,157,434,439.7075,429.59262047135746
2.0,157,435,210.85000000000002,211.97398918125268
2.0,157,436,378.3975,375.307967155956
2.0,157,437,450.59999999999997,438.9339255609183
2.0,157,438,453.115,438.5628511404285
2.0,157,439,443.61250000000007,445.7301351716993
2.0,157,440,450.745,440.23108313984363
2.0,157,441,457.9525,438.49897529817054
2.0,157,442,447.565,437.3384061901287
2.0,157,443,449.27250000000004,439.784208993877
2.0,157,444,441.225,441.69722030945786
2.0,157,445,445.415,442.24589051026294
2.0,157,446,442.1425,436.02619669826925
2.0,157,447,450.4775,441.46539076193545
2.0,157,448,458.01250000000005,444.6680592457615
2.0,157,449,459.3675,441.05035962468423
2.0,157,450,461.35,442.0232723862416
2.0,157,451,364.94,380.8336717458874
2.0,157,452,325.065,331.90017582361725
2.0,157,453,410.0625,389.9655108485342
2.0,157,454,201.9725,240.78746893356768
2.0,157,455,287.5175,235.41352089649806
2.0,157,456,450.66999999999996,440.6264860419044
2.0,157,457,453.5775,441.49050153944387
2.0,157,458,451.025,436.5317719017536
2.0,157,459,441.32750000000004,437.27304631048537
2.0,157,460,447.57,440.0097520746607
2.0,157,461,450.54499999999996,443.3164800482093
2.0,157,462,465.475,440.5191448680363
2.0,157,463,464.9925,438.83668182023166
2.0,157,464,470.4375,438.51657579559156
2.0,157,465,473.485,440.5912860753617
2.0,157,466,463.84000000000003,441.90895526700484
2.0,157,467,455.6375,438.2308386748201
2.0,157,468,459.15999999999997,448.05895168875116
2.0,157,469,448.50500000000005,442.03120132574486
2.0,157,470,459.33750000000003,444.8552357203992
2.0,157,471,472.13250000000005,451.4514353753606
2.0,157,472,471.43,443.0377954507084
2.0,157,473,469.155,448.8395290414
2.0,157,474,457.83250000000004,440.6798678166082
2.0,157,475,450.7175,439.9670008705889
2.0,157,476,450.7325,437.5815906543116
2.0,157,477,456.26,446.2183848955223
2.0,157,478,446.23,439.5042525824441
2.0,157,479,353.195,338.9717458654872
2.0,157,480,379.5675,383.5782502305435
2.0,157,481,452.5575,442.29460976728217
2.0,157,482,464.645,445.60345621343225
2.0,157,483,446.51000000000005,437.4488953994701
2.0,157,484,429.39,413.2453525300487
2.0,157,485,267.665,272.60273706250325
2.0,157,486,430.7475,429.2959816278827
2.0,157,487,430.30249999999995,416.7921355819644
2.0,157,488,198.7225,184.45494987688676
2.0,157,489,129.745,122.70619450964031
2.0,157,490,330.805,327.19548113938964
2.0,157,491,449.96000000000004,443.3248446365816
2.0,157,492,445.9725,438.1935357534528
2.0,157,493,440.13750000000005,438.1691971275574
2.0,157,494,443.68499999999995,437.4385221847524
2.0,157,495,444.0,436.33823246865086
2.0,157,496,457.5025,444.19956234340646
2.0,157,497,456.2575,442.91811358991754
2.0,157,498,443.13,436.1293878770731
2.0,157,499,423.835,424.52476925330643
2.0,157,500,462.9775,445.22321843703423
2.0,157,501,459.875,439.08905678169987
2.0,157,502,471.6075,446.687977380189
2.0,157,503,462.5625,443.56733160442764
2.0,157,504,453.3875,441.14279454496784
2.0,157,505,439.7975,436.1983860801027
2.0,157,506,448.1525,438.0351636642122
2.0,157,507,455.1975,445.80927540969765
2.0,157,508,469.695,453.6748402100957
2.0,157,509,458.46250000000003,443.8774185712405
2.0,157,510,459.63,447.1562803450405
2.0,157,511,447.095,437.43541971960235
2.0,157,512,411.485,411.8103682975382
2.0,157,513,425.945,415.4161123587081
2.0,157,514,405.26000000000005,405.4213915326568
2.0,157,515,450.655,432.89958131420764
2.0,157,516,448.73,436.05395927517145
2.0,157,517,451.7425,439.6289320867682
2.0,157,518,456.70750000000004,443.35382451846476
2.0,157,519,404.14000000000004,407.6818924802556
2.0,157,520,227.13,255.41632479020333
2.0,157,521,180.7775,153.13129652065123
2.0,157,522,416.365,388.46492322280085
2.0,157,523,461.3175,450.8117393505555
2.0,157,524,449.84999999999997,442.749651563622
2.0,157,525,459.1325,439.73894283387756
2.0,157,526,467.4175,444.60744233102446
2.0,157,527,460.7325,438.8985848819991
2.0,157,528,461.76500000000004,448.65510197743185
2.0,157,529,448.67999999999995,439.2137899430401
2.0,157,530,451.0475,442.20283063096105
2.0,157,531,452.56,441.310353409323
2.0,157,532,454.9875,446.43553414450645
2.0,157,533,467.11,449.55413397927794
2.0,157,534,444.65,437.99597935566396
2.0,157,535,438.66499999999996,436.51197167185296
2.0,157,536,440.37,436.71518727109867
2.0,157,537,459.74,448.66401655188247
2.0,157,538,448.85249999999996,442.1300214589385
2.0,157,539,453.82,436.8153095971959
2.0,157,540,458.5,439.1557722367891
2.0,157,541,455.665,441.98343081456653
2.0,157,542,449.52,442.389701358463
2.0,157,543,441.85,435.5149061468869
2.0,157,544,443.2525,437.2936198280612
2.0,157,545,453.895,441.84557442905555
2.0,157,546,444.45500000000004,436.44272458501484
2.0,157,547,450.81500000000005,439.7936895469297
2.0,157,548,456.95,443.8924407945244
2.0,157,549,445.56875,437.88009677231344
2.0,157,550,443.045,439.37472862392815
2.0,157,551,443.6025,436.77009897802157
2.0,157,552,446.85,440.53505283053505
2.0,157,553,446.79749999999996,439.5493050466301
2.0,157,554,452.1925,438.0011723869267
2.0,157,555,444.6175,436.370761974435
2.0,157,556,443.52500000000003,435.80428835135666
2.0,157,557,444.40250000000003,435.4387259608993
2.0,157,558,451.0,440.53234271243787
2.0,157,559,464.7075,449.1121576324425
2.0,157,560,461.9225,451.5364260851072
2.0,157,561,445.4175,438.5387159816408
2.0,157,562,447.62500000000006,438.0226953655258
2.0,157,563,454.88,443.468265408614
2.0,157,564,441.22499999999997,435.72191065385425
2.0,157,565,256.41,272.69244763702716
2.0,157,566,391.7025,369.9471138467779
2.0,157,567,260.01250000000005,272.5089386084541
2.0,157,568,123.69,120.355
2.0,157,569,127.51,123.4614036287525
2.0,157,570,126.16,121.39046787625084
2.0,157,571,141.28,135.90005004924558
2.0,157,572,323.10749999999996,296.93597564341957
2.0,157,573,442.7,438.0701239082754
2.0,157,574,442.94750000000005,437.84540035483576
2.0,157,575,442.92,442.3840474447288
2.0,157,576,271.3175,293.4755055137819
2.0,157,577,404.78,390.3663676882992
2.0,157,578,446.06000000000006,439.0887696556417
2.0,157,579,453.9175,446.1505802300314
2.0,157,580,451.3225,443.40763262755803
2.0,157,581,456.22999999999996,448.1897650676321
2.0,157,582,471.28749999999997,446.4622806122504
2.0,157,583,455.6125,439.71643717505543
2.0,157,584,446.825,439.26314003977825
2.0,157,585,444.94,437.27097439014506
2.0,157,586,442.9,438.41269864538526
2.0,157,587,438.225,439.50685887166946
2.0,157,588,446.4375,448.68604302439246
2.0,157,589,448.81499999999994,440.1229547796318
2.0,157,590,445.655,440.2739307242248
2.0,157,591,446.725,440.24436723801455
2.0,157,592,445.8625,440.6124050628142
2.0,157,593,440.8525,435.29955077081394
2.0,157,594,441.3575,436.304963792934
2.0,157,595,450.07,440.4796679473954
2.0,157,596,452.125,439.7877727095457
2.0,157,597,446.26,438.665270093685
2.0,157,598,441.72249999999997,436.12581281245247
2.0,157,599,451.45750000000004,444.50788772966894
4.0,160,0,432.135,436.2479345548911
4.0,160,1,448.9875,444.61447993705053
4.0,160,2,446.46000000000004,441.42775461414783
4.0,160,3,443.33750000000003,441.882566148577
4.0,160,4,463.835,447.96775095415353
4.0,160,5,478.01750000000004,447.9739256718567
4.0,160,6,480.7,449.6714144026272
4.0,160,7,463.99,444.5929134493161
4.0,160,8,480.175,452.47688435975476
4.0,160,9,466.0725,442.5852098510796
4.0,160,10,473.5375,454.4200739769283
4.0,160,11,463.645,443.288256980593
4.0,160,12,467.66749999999996,451.96860723779946
4.0,160,13,485.8925,460.9530172044161
4.0,160,14,483.59250000000003,447.27323512883777
4.0,160,15,477.8675,459.6560869746137
4.0,160,16,474.67249999999996,456.83025286283396
4.0,160,17,476.5825,448.892506141921
4.0,160,18,462.5925,441.6250213885235
4.0,160,19,470.39,454.0408298159881
4.0,160,20,482.6525,460.0591942907606
4.0,160,21,464.71250000000003,449.9036700817685
4.0,160,22,458.33,449.071251246198
4.0,160,23,468.81,455.41280706621717
4.0,160,24,488.3175,455.7810433980085
4.0,160,25,483.45750000000004,460.03755782918734
4.0,160,26,477.005,445.7710421770362
4.0,160,27,457.72999999999996,441.11692062533604
4.0,160,28,451.3125,441.8978399218214
4.0,160,29,449.7275,441.76262246614056
4.0,160,30,462.98499999999996,446.904261894571
4.0,160,31,481.7375,457.5906351900832
4.0,160,32,476.985,451.9337699738236
4.0,160,33,476.76750000000004,452.6079179758327
4.0,160,34,461.7075,442.22678923555736
4.0,160,35,476.39500000000004,447.5296045310963
4.0,160,36,478.3625,446.5415098154401
4.0,160,37,470.33,444.3146300806712
4.0,160,38,457.20250000000004,439.1000492554662
4.0,160,39,448.6575,442.61808448788975
4.0,160,40,448.65,441.9556914905803
4.0,160,41,454.28499999999997,445.38325606933086
4.0,160,42,466.9825,445.8848667018828
4.0,160,43,474.8275,448.4953790027088
4.0,160,44,477.63,456.7992621547744
4.0,160,45,473.8325,449.1230075370478
4.0,160,46,476.65,451.54391796628533
4.0,160,47,479.45,450.8980387951519
4.0,160,48,479.955,454.1843949575546
4.0,160,49,480.845,460.5651011299244
4.0,160,50,474.09,457.5368431408171
4.0,160,51,465.345,447.01877131368843
4.0,160,52,463.6925,444.8927586348678
4.0,160,53,465.5475,452.08409232532074
4.0,160,54,454.27000000000004,442.8141179435194
4.0,160,55,461.18749999999994,449.6280585653721
4.0,160,56,455.18000000000006,445.27511254615547
4.0,160,57,451.48749999999995,442.43643668165987
4.0,160,58,471.635,455.4823187442611
4.0,160,59,473.2,453.8716393270545
4.0,160,60,471.065,453.94300939601146
4.0,160,61,469.35,444.25477488215586
4.0,160,62,473.66999999999996,451.17864996487504
4.0,160,63,479.1025,449.81700310577776
4.0,160,64,476.74,457.47900804876116
4.0,160,65,465.19,445.96397869311386
4.0,160,66,456.705,441.26401553377934
4.0,160,67,447.31999999999994,438.4735593756204
4.0,160,68,468.2525,449.6121814352168
4.0,160,69,461.04,444.8287201257423
4.0,160,70,456.1775,441.20655919843216
4.0,160,71,456.52,442.3967464638172
4.0,160,72,454.4175,443.9477334171163
4.0,160,73,453.74749999999995,444.9273837402758
4.0,160,74,466.12249999999995,451.99051579215177
4.0,160,75,466.7875,443.9559808048906
4.0,160,76,468.665,439.65088092094345
4.0,160,77,468.945,443.758736841231
4.0,160,78,474.095,455.0037412952829
4.0,160,79,464.74625,458.36248615662987
4.0,160,80,458.5625,454.2581031770303
4.0,160,81,466.10249999999996,455.33927362625786
4.0,160,82,465.16249999999997,451.0134573093619
4.0,160,83,483.135,460.6554421780891
4.0,160,84,481.88000000000005,462.7812766605109
4.0,160,85,480.255,448.6550322509059
4.0,160,86,472.8925,447.31446151811235
4.0,160,87,468.4125,444.81734419542863
4.0,160,88,462.79999999999995,443.1889636130875
4.0,160,89,459.855,445.70670349726305
4.0,160,90,469.2675,447.95232904427377
4.0,160,91,469.87,447.0332914187074
4.0,160,92,458.04499999999996,441.5677348966691
4.0,160,93,460.25,448.1394975836863
4.0,160,94,449.5675,442.5140571552595
4.0,160,95,457.1875,442.04463221262637
4.0,160,96,468.8125,446.2171991996743
4.0,160,97,472.9975,451.8135881603138
4.0,160,98,462.045,445.8466528179896
4.0,160,99,460.0425,442.08700289261276
4.0,160,100,454.4525,441.7477176940424
4.0,160,101,475.6825,462.29248144851
4.0,160,102,462.645,451.9924256333263
4.0,160,103,445.9225,440.0523939551157
4.0,160,104,455.115,446.1007962977345
4.0,160,105,455.6675,439.82697332780856
4.0,160,106,469.5625,453.65510461793804
4.0,160,107,482.155,458.1647050198451
4.0,160,108,474.0875,449.61181659154056
4.0,160,109,480.21000000000004,458.2629231421731
4.0,160,110,478.61499999999995,447.43239501528546
4.0,160,111,480.085,446.0404934117737
4.0,160,112,469.915,443.1197475382414
4.0,160,113,452.7775,438.91631803002315
4.0,160,114,451.96,441.8709067030496
4.0,160,115,461.6025,449.136557969213
4.0,160,116,467.43,450.8244205045596
4.0,160,117,461.325,446.5202906855031
4.0,160,118,451.37749999999994,438.81674695280736
4.0,160,119,441.7225,438.4665530071628
4.0,160,120,449.375,439.03474108886854
4.0,160,121,446.4575,437.1920616477845
4.0,160,122,444.93,440.55297200558005
4.0,160,123,461.67249999999996,449.73251377763154
4.0,160,124,463.11749999999995,445.3820214583566
4.0,160,125,463.30999999999995,449.97558619790266
4.0,160,126,473.335,455.45026587280347
4.0,160,127,470.14,456.0712053427602
4.0,160,128,479.74249999999995,449.788575191733
4.0,160,129,482.65000000000003,455.56440704101885
4.0,160,130,476.65999999999997,447.6395813514139
4.0,160,131,474.95,452.2319234892533
4.0,160,132,467.89250000000004,447.77471267278946
4.0,160,133,470.7425,450.0881505103567
4.0,160,134,463.4175,445.5547390383614
4.0,160,135,475.0575,453.0555195139519
4.0,160,136,453.02250000000004,442.800626241915
4.0,160,137,460.3575,448.7110175473624
4.0,160,138,447.03499999999997,447.5089652098373
4.0,160,139,449.16625,441.36596030399437
4.0,160,140,453.1675,443.09637393585945
4.0,160,141,465.39,445.21036246490667
4.0,160,142,457.74,444.7149761668287
4.0,160,143,454.8175,444.8102238590211
4.0,160,144,452.5475,443.0903780985781
4.0,160,145,454.985,447.14551234391604
4.0,160,146,466.9325,447.7412004232664
4.0,160,147,462.27,445.66923575177805
4.0,160,148,465.87250000000006,454.52310917531577
4.0,160,149,472.985,449.71412340910024
4.0,160,150,468.4375,444.14091527354617
4.0,160,151,468.25749999999994,439.76975426276476
4.0,160,152,462.4275,443.33057268772944
4.0,160,153,468.4475,446.58109963515324
4.0,160,154,466.64,452.6555006742593
4.0,160,155,469.88250000000005,449.9418764903051
4.0,160,156,471.2475,452.8431665947568
4.0,160,157,473.29999999999995,441.30202991386034
4.0,160,158,461.89250000000004,442.5961609781138
4.0,160,159,461.92,446.32223328838563
4.0,160,160,452.52250000000004,444.025231833317
4.0,160,161,463.9275,449.88041890918527
4.0,160,162,466.5125,449.9490625807495
4.0,160,163,471.8625,447.77301401590773
4.0,160,164,465.73,444.670331981073
4.0,160,165,451.20500000000004,438.6578447133278
4.0,160,166,416.37750000000005,422.32284695331
4.0,160,167,462.03999999999996,445.14770758097006
4.0,160,168,465.9825,452.7902535779394
4.0,160,169,473.2875,448.18211737941317
4.0,160,170,470.05375,450.0684175261008
4.0,160,171,465.33000000000004,453.7626938466876
4.0,160,172,449.2250000000001,443.66447354003856
4.0,160,173,468.15250000000003,454.64414710754494
4.0,160,174,472.4375,457.18247439702986
4.0,160,175,468.50750000000005,445.6505645890972
4.0,160,176,476.9225,452.97837094100527
4.0,160,177,489.625,463.755006145502
4.0,160,178,480.37,457.12970998698563
4.0,160,179,472.8625,453.45879908293745
4.0,160,180,477.58500000000004,454.61837524522116
4.0,160,181,475.36249999999995,446.8622635313446
4.0,160,182,473.8175,446.85419162483345
4.0,160,183,460.61,441.89732729668253
4.0,160,184,451.90000000000003,441.62076140150407
4.0,160,185,456.3125,449.1221697995967
4.0,160,186,464.9325,455.293714062591
4.0,160,187,470.2125,450.3550247551648
4.0,160,188,466.9225,447.1139455437982
4.0,160,189,449.715,443.51210913449864
4.0,160,190,450.55499999999995,443.1909107825759
4.0,160,191,455.385,443.53895290937965
4.0,160,192,452.64250000000004,440.8091400968714
4.0,160,193,449.39,439.8845856454086
4.0,160,194,466.71,447.1864544989984
4.0,160,195,463.6125,444.92659717977193
4.0,160,196,452.67499999999995,445.2994717268917
4.0,160,197,457.4425,444.7694826809867
4.0,160,198,458.47,452.89914452956907
4.0,160,199,477.125,462.5641654927791
4.0,160,200,467.36,444.7628176434157
4.0,160,201,481.055,454.78814600831606
4.0,160,202,475.425,456.8822052941651
4.0,160,203,459.46000000000004,442.6966338837733
4.0,160,204,449.53000000000003,441.488649042917
4.0,160,205,448.8525,443.71620231387294
4.0,160,206,457.8425,449.18978743725523
4.0,160,207,465.71500000000003,452.2130839554497
4.0,160,208,462.535,442.6098494270339
4.0,160,209,471.4875,454.11628153394804
4.0,160,210,472.61,449.5470013106631
4.0,160,211,491.05499999999995,468.45686665933096
4.0,160,212,462.97499999999997,447.6272347058467
4.0,160,213,464.43,447.3092319228521
4.0,160,214,470.83,446.2253267753302
4.0,160,215,487.11499999999995,457.5164495882085
4.0,160,216,471.7125,451.64835713419666
4.0,160,217,471.55,451.6638670557849
4.0,160,218,455.125,442.0922587214106
4.0,160,219,458.1,444.24517136700376
4.0,160,220,465.93999999999994,449.5047200173058
4.0,160,221,450.035,442.60284600113357
4.0,160,222,465.5,449.27388908636027
4.0,160,223,469.0475,445.7236437828236
4.0,160,224,474.07,450.9280177939995
4.0,160,225,471.28249999999997,448.92901177550414
4.0,160,226,478.51250000000005,458.43891775717475
4.0,160,227,462.76,438.9857823408446
4.0,160,228,445.6125,418.28199451334825
4.0,160,229,459.93,443.7601173612335
